# t[days] ztfg ztfr ztfi 
0.500 -12.070 -12.695 -13.138 
1.000 -12.573 -13.232 -13.764 
1.500 -12.898 -13.577 -14.099 
2.000 -12.995 -13.733 -14.241 
2.500 -13.011 -13.792 -14.284 
3.000 -12.961 -13.790 -14.276 
3.500 -12.875 -13.748 -14.249 
4.000 -12.780 -13.680 -14.193 
4.500 -12.663 -13.603 -14.119 
5.000 -12.524 -13.500 -14.039 
5.500 -12.403 -13.422 -13.950 
6.000 -12.282 -13.319 -13.854 
6.500 -12.143 -13.209 -13.762 
7.000 -11.980 -13.097 -13.671 
7.500 -11.833 -12.996 -13.582 
8.000 -11.708 -12.888 -13.489 
8.500 -11.573 -12.785 -13.398 
9.000 -11.448 -12.682 -13.311 
9.500 -11.313 -12.578 -13.224 
10.000 -11.204 -12.483 -13.148 
10.500 -11.055 -12.393 -13.058 
11.000 -10.937 -12.291 -12.967 
11.500 -10.822 -12.185 -12.890 
12.000 -10.690 -12.108 -12.822 
12.500 -10.591 -12.023 -12.746 
13.000 -10.448 -11.916 -12.660 
13.500 -10.323 -11.826 -12.586 
14.000 -10.190 -11.706 -12.491 
14.500 -10.050 -11.588 -12.387 
15.000 -9.844 -11.431 -12.253 
