# t[days] ztfg ztfr ztfi 
0.500 -13.786 -14.055 -13.965 
1.000 -13.899 -14.433 -14.532 
1.500 -13.858 -14.477 -14.655 
2.000 -13.731 -14.384 -14.609 
2.500 -13.574 -14.265 -14.526 
3.000 -13.396 -14.113 -14.402 
3.500 -13.222 -13.966 -14.278 
4.000 -13.033 -13.818 -14.149 
4.500 -12.846 -13.664 -14.007 
5.000 -12.691 -13.526 -13.873 
5.500 -12.539 -13.388 -13.752 
6.000 -12.372 -13.243 -13.626 
6.500 -12.219 -13.117 -13.519 
7.000 -12.086 -12.988 -13.399 
7.500 -11.944 -12.877 -13.297 
8.000 -11.811 -12.762 -13.208 
8.500 -11.692 -12.664 -13.109 
9.000 -11.573 -12.554 -13.010 
9.500 -11.453 -12.456 -12.920 
10.000 -11.335 -12.351 -12.836 
10.500 -11.231 -12.259 -12.746 
11.000 -11.122 -12.167 -12.667 
11.500 -11.017 -12.091 -12.591 
12.000 -10.916 -11.998 -12.518 
12.500 -10.820 -11.920 -12.442 
13.000 -10.725 -11.841 -12.373 
13.500 -10.626 -11.755 -12.302 
14.000 -10.520 -11.675 -12.229 
14.500 -10.398 -11.582 -12.137 
15.000 -10.267 -11.444 -12.020 
