# t[days] ztfg ztfr ztfi 
0.500 -14.796 -15.748 -15.854 
1.000 -13.179 -14.470 -14.901 
1.500 -12.446 -13.724 -14.203 
2.000 -11.725 -13.119 -13.642 
2.500 -10.983 -12.523 -13.124 
3.000 -10.185 -11.937 -12.624 
3.500 -9.382 -11.317 -12.139 
4.000 -8.597 -10.722 -11.673 
4.500 -7.921 -10.166 -11.204 
5.000 -7.246 -9.618 -10.771 
5.500 -6.556 -9.103 -10.339 
6.000 -5.931 -8.585 -9.914 
6.500 -5.302 -8.133 -9.523 
7.000 -4.682 -7.642 -9.128 
7.500 -4.036 -7.200 -8.772 
8.000 -3.457 -6.823 -8.437 
8.500 -3.113 -6.412 -8.102 
9.000 -2.771 -6.036 -7.775 
9.500 -1.982 -5.610 -7.416 
10.000 -1.813 -5.192 -7.161 
10.500 -1.304 -4.781 -6.836 
11.000 -0.957 -4.446 -6.556 
11.500 -0.218 -4.208 -6.283 
12.000 -0.059 -3.902 -6.010 
12.500 1.536 -3.519 -5.701 
13.000 0.452 -3.185 -5.452 
13.500 1.552 -3.015 -5.124 
14.000 3.505 -2.691 -4.799 
14.500 5.941 -2.221 -4.545 
15.000 3.019 -2.018 -4.589 
