# t[days] ztfg ztfr ztfi 
0.500 -13.621 -14.681 -15.351 
1.000 -11.951 -13.565 -14.537 
1.500 -11.119 -12.992 -14.137 
2.000 -10.233 -12.439 -13.668 
2.500 -9.418 -11.849 -13.212 
3.000 -8.704 -11.304 -12.753 
3.500 -7.973 -10.791 -12.288 
4.000 -7.159 -10.213 -11.881 
4.500 -6.575 -9.767 -11.518 
5.000 -5.951 -9.289 -11.103 
5.500 -5.270 -8.867 -10.709 
6.000 -4.854 -8.324 -10.398 
6.500 -4.617 -8.014 -9.985 
7.000 -4.223 -7.642 -9.749 
7.500 -3.264 -7.208 -9.336 
8.000 -2.677 -6.744 -9.039 
8.500 -2.460 -6.589 -8.750 
9.000 -1.861 -5.896 -8.559 
9.500 -0.321 -5.653 -8.174 
10.000 0.962 -5.154 -7.862 
10.500 -0.850 -5.226 -7.510 
11.000 -0.242 -4.820 -7.382 
11.500 0.466 -4.659 -7.049 
12.000 1.771 -4.022 -6.802 
12.500 5.140 -3.895 -6.502 
13.000 1.694 -3.653 -6.452 
13.500 0.805 -2.890 -5.896 
14.000 nan -2.810 -5.769 
14.500 0.207 -2.861 -5.508 
15.000 nan -2.043 -5.147 
