# t[days] ztfg ztfr ztfi 
0.500 -14.976 -15.646 -15.541 
1.000 -14.231 -15.114 -15.136 
1.500 -13.776 -14.630 -14.683 
2.000 -13.396 -14.259 -14.328 
2.500 -13.074 -13.950 -14.035 
3.000 -12.782 -13.697 -13.817 
3.500 -12.517 -13.472 -13.622 
4.000 -12.252 -13.273 -13.451 
4.500 -12.009 -13.081 -13.292 
5.000 -11.752 -12.881 -13.128 
5.500 -11.487 -12.693 -12.979 
6.000 -11.246 -12.506 -12.826 
6.500 -10.981 -12.325 -12.673 
7.000 -10.727 -12.127 -12.525 
7.500 -10.466 -11.937 -12.367 
8.000 -10.196 -11.752 -12.231 
8.500 -9.959 -11.562 -12.079 
9.000 -9.696 -11.357 -11.922 
9.500 -9.431 -11.181 -11.767 
10.000 -9.201 -10.988 -11.614 
10.500 -8.952 -10.801 -11.469 
11.000 -8.708 -10.617 -11.309 
11.500 -8.461 -10.430 -11.160 
12.000 -8.223 -10.246 -11.023 
12.500 -8.018 -10.069 -10.878 
13.000 -7.765 -9.894 -10.742 
13.500 -7.526 -9.710 -10.591 
14.000 -7.296 -9.540 -10.450 
14.500 -7.118 -9.377 -10.317 
15.000 -6.824 -9.196 -10.151 
