# t[days] ztfg ztfr ztfi 
0.500 -14.876 -15.073 -14.711 
1.000 -14.747 -15.426 -15.397 
1.500 -14.554 -15.336 -15.447 
2.000 -14.288 -15.154 -15.370 
2.500 -14.018 -14.931 -15.220 
3.000 -13.746 -14.711 -15.058 
3.500 -13.517 -14.514 -14.890 
4.000 -13.296 -14.320 -14.729 
4.500 -13.086 -14.142 -14.576 
5.000 -12.895 -13.965 -14.434 
5.500 -12.697 -13.797 -14.287 
6.000 -12.529 -13.638 -14.153 
6.500 -12.358 -13.498 -14.027 
7.000 -12.196 -13.361 -13.909 
7.500 -12.049 -13.226 -13.789 
8.000 -11.903 -13.101 -13.683 
8.500 -11.755 -12.983 -13.579 
9.000 -11.616 -12.855 -13.475 
9.500 -11.475 -12.743 -13.376 
10.000 -11.333 -12.629 -13.278 
10.500 -11.202 -12.517 -13.178 
11.000 -11.069 -12.401 -13.087 
11.500 -10.945 -12.303 -12.984 
12.000 -10.808 -12.197 -12.895 
12.500 -10.680 -12.094 -12.799 
13.000 -10.544 -11.986 -12.705 
13.500 -10.430 -11.882 -12.617 
14.000 -10.284 -11.777 -12.533 
14.500 -10.142 -11.676 -12.439 
15.000 -9.975 -11.494 -12.261 
