# t[days] ztfg ztfr ztfi 
0.500 -14.592 -14.452 -13.867 
1.000 -14.869 -15.290 -15.087 
1.500 -14.866 -15.415 -15.372 
2.000 -14.735 -15.358 -15.404 
2.500 -14.555 -15.254 -15.358 
3.000 -14.368 -15.111 -15.280 
3.500 -14.180 -14.975 -15.180 
4.000 -14.000 -14.819 -15.061 
4.500 -13.822 -14.677 -14.946 
5.000 -13.652 -14.539 -14.839 
5.500 -13.492 -14.404 -14.726 
6.000 -13.337 -14.276 -14.622 
6.500 -13.197 -14.149 -14.516 
7.000 -13.047 -14.025 -14.409 
7.500 -12.911 -13.906 -14.315 
8.000 -12.784 -13.799 -14.225 
8.500 -12.663 -13.699 -14.139 
9.000 -12.548 -13.596 -14.055 
9.500 -12.436 -13.499 -13.976 
10.000 -12.326 -13.410 -13.895 
10.500 -12.217 -13.318 -13.825 
11.000 -12.110 -13.233 -13.756 
11.500 -12.019 -13.146 -13.684 
12.000 -11.919 -13.073 -13.620 
12.500 -11.828 -12.994 -13.553 
13.000 -11.727 -12.915 -13.486 
13.500 -11.637 -12.837 -13.416 
14.000 -11.545 -12.759 -13.351 
14.500 -11.421 -12.665 -13.269 
15.000 -11.231 -12.445 -13.057 
