# t[days] ztfg ztfr ztfi 
0.500 -14.224 -14.404 -13.936 
1.000 -14.449 -14.887 -14.616 
1.500 -14.404 -14.895 -14.694 
2.000 -14.235 -14.756 -14.635 
2.500 -14.041 -14.586 -14.519 
3.000 -13.838 -14.401 -14.379 
3.500 -13.652 -14.238 -14.238 
4.000 -13.483 -14.073 -14.100 
4.500 -13.321 -13.937 -13.990 
5.000 -13.176 -13.800 -13.876 
5.500 -13.051 -13.689 -13.775 
6.000 -12.924 -13.580 -13.682 
6.500 -12.806 -13.471 -13.596 
7.000 -12.699 -13.377 -13.511 
7.500 -12.595 -13.293 -13.434 
8.000 -12.496 -13.204 -13.355 
8.500 -12.403 -13.120 -13.280 
9.000 -12.305 -13.048 -13.212 
9.500 -12.219 -12.973 -13.137 
10.000 -12.126 -12.895 -13.079 
10.500 -12.042 -12.834 -13.014 
11.000 -11.957 -12.759 -12.960 
11.500 -11.870 -12.698 -12.896 
12.000 -11.790 -12.631 -12.847 
12.500 -11.710 -12.571 -12.789 
13.000 -11.630 -12.515 -12.732 
13.500 -11.548 -12.447 -12.686 
14.000 -11.462 -12.381 -12.623 
14.500 -11.370 -12.309 -12.563 
15.000 -11.236 -12.169 -12.418 
