# t[days] ztfg ztfr ztfi 
0.500 -13.593 -14.666 -15.320 
1.000 -11.865 -13.357 -14.218 
1.500 -11.004 -12.680 -13.611 
2.000 -10.245 -12.096 -13.083 
2.500 -9.434 -11.527 -12.593 
3.000 -8.725 -10.961 -12.112 
3.500 -7.989 -10.418 -11.619 
4.000 -7.291 -9.828 -11.152 
4.500 -6.606 -9.337 -10.714 
5.000 -5.741 -8.797 -10.331 
5.500 -5.248 -8.340 -9.903 
6.000 -4.657 -7.904 -9.518 
6.500 -4.126 -7.475 -9.154 
7.000 -3.659 -7.012 -8.809 
7.500 -3.107 -6.623 -8.460 
8.000 -2.682 -6.176 -8.198 
8.500 -1.882 -5.827 -7.833 
9.000 -2.000 -5.506 -7.567 
9.500 -0.829 -4.981 -7.244 
10.000 -0.743 -4.789 -6.989 
10.500 0.521 -4.235 -6.655 
11.000 -0.352 -4.123 -6.348 
11.500 0.796 -3.509 -6.138 
12.000 2.539 -3.142 -5.910 
12.500 2.600 -3.364 -5.723 
13.000 5.045 -2.791 -5.311 
13.500 0.702 -2.540 -5.127 
14.000 0.504 -2.415 -4.855 
14.500 2.131 -2.016 -4.659 
15.000 nan -1.569 -4.158 
