# t[days] ztfg ztfr ztfi 
0.500 -12.109 -12.639 -12.842 
1.000 -12.602 -13.206 -13.679 
1.500 -12.914 -13.542 -14.048 
2.000 -13.024 -13.718 -14.189 
2.500 -12.993 -13.752 -14.233 
3.000 -12.965 -13.738 -14.233 
3.500 -12.866 -13.717 -14.198 
4.000 -12.768 -13.635 -14.130 
4.500 -12.657 -13.554 -14.067 
5.000 -12.525 -13.469 -13.988 
5.500 -12.410 -13.378 -13.896 
6.000 -12.279 -13.284 -13.796 
6.500 -12.142 -13.169 -13.721 
7.000 -12.010 -13.086 -13.623 
7.500 -11.881 -12.982 -13.532 
8.000 -11.744 -12.877 -13.456 
8.500 -11.629 -12.780 -13.372 
9.000 -11.505 -12.687 -13.283 
9.500 -11.381 -12.597 -13.195 
10.000 -11.246 -12.487 -13.117 
10.500 -11.133 -12.402 -13.033 
11.000 -11.032 -12.298 -12.950 
11.500 -10.917 -12.215 -12.880 
12.000 -10.807 -12.135 -12.794 
12.500 -10.694 -12.041 -12.724 
13.000 -10.582 -11.958 -12.660 
13.500 -10.467 -11.865 -12.581 
14.000 -10.345 -11.759 -12.491 
14.500 -10.190 -11.643 -12.375 
15.000 -10.029 -11.482 -12.230 
