# t[days] ztfg ztfr ztfi 
0.500 -13.124 -13.307 -12.894 
1.000 -13.591 -14.203 -14.297 
1.500 -13.737 -14.356 -14.575 
2.000 -13.688 -14.351 -14.628 
2.500 -13.592 -14.305 -14.613 
3.000 -13.475 -14.194 -14.548 
3.500 -13.332 -14.096 -14.464 
4.000 -13.196 -13.982 -14.379 
4.500 -13.048 -13.887 -14.278 
5.000 -12.908 -13.754 -14.177 
5.500 -12.775 -13.653 -14.084 
6.000 -12.652 -13.531 -13.981 
6.500 -12.505 -13.418 -13.876 
7.000 -12.370 -13.310 -13.765 
7.500 -12.235 -13.206 -13.680 
8.000 -12.125 -13.098 -13.594 
8.500 -12.007 -13.002 -13.495 
9.000 -11.886 -12.899 -13.419 
9.500 -11.770 -12.810 -13.323 
10.000 -11.654 -12.715 -13.248 
10.500 -11.549 -12.629 -13.155 
11.000 -11.453 -12.543 -13.084 
11.500 -11.344 -12.454 -13.009 
12.000 -11.248 -12.370 -12.937 
12.500 -11.153 -12.290 -12.853 
13.000 -11.047 -12.217 -12.780 
13.500 -10.945 -12.122 -12.710 
14.000 -10.840 -12.028 -12.630 
14.500 -10.723 -11.928 -12.530 
15.000 -10.578 -11.787 -12.402 
