# t[days] ztfg ztfr ztfi 
0.500 -14.323 -14.534 -14.131 
1.000 -14.330 -14.734 -14.409 
1.500 -14.190 -14.590 -14.357 
2.000 -13.974 -14.378 -14.201 
2.500 -13.735 -14.148 -14.024 
3.000 -13.511 -13.938 -13.850 
3.500 -13.321 -13.758 -13.696 
4.000 -13.145 -13.600 -13.541 
4.500 -12.990 -13.470 -13.421 
5.000 -12.854 -13.337 -13.314 
5.500 -12.731 -13.224 -13.207 
6.000 -12.607 -13.118 -13.112 
6.500 -12.488 -13.022 -13.034 
7.000 -12.389 -12.932 -12.942 
7.500 -12.288 -12.853 -12.878 
8.000 -12.187 -12.768 -12.798 
8.500 -12.094 -12.695 -12.733 
9.000 -12.006 -12.620 -12.668 
9.500 -11.918 -12.553 -12.614 
10.000 -11.830 -12.487 -12.544 
10.500 -11.747 -12.417 -12.493 
11.000 -11.661 -12.354 -12.437 
11.500 -11.581 -12.295 -12.387 
12.000 -11.496 -12.239 -12.343 
12.500 -11.421 -12.183 -12.284 
13.000 -11.338 -12.126 -12.240 
13.500 -11.253 -12.066 -12.193 
14.000 -11.173 -12.009 -12.148 
14.500 -11.087 -11.939 -12.083 
15.000 -10.977 -11.825 -11.972 
