# t[days] ztfg ztfr ztfi 
0.500 -14.761 -15.059 -14.760 
1.000 -14.440 -15.007 -14.868 
1.500 -14.119 -14.753 -14.701 
2.000 -13.781 -14.458 -14.496 
2.500 -13.496 -14.201 -14.277 
3.000 -13.239 -13.975 -14.090 
3.500 -13.018 -13.780 -13.928 
4.000 -12.825 -13.604 -13.777 
4.500 -12.653 -13.445 -13.647 
5.000 -12.484 -13.297 -13.506 
5.500 -12.329 -13.166 -13.392 
6.000 -12.180 -13.039 -13.269 
6.500 -12.033 -12.918 -13.165 
7.000 -11.891 -12.800 -13.057 
7.500 -11.756 -12.690 -12.961 
8.000 -11.616 -12.587 -12.873 
8.500 -11.486 -12.479 -12.776 
9.000 -11.347 -12.380 -12.691 
9.500 -11.229 -12.276 -12.609 
10.000 -11.089 -12.178 -12.526 
10.500 -10.967 -12.085 -12.443 
11.000 -10.826 -11.988 -12.363 
11.500 -10.701 -11.901 -12.282 
12.000 -10.578 -11.803 -12.207 
12.500 -10.441 -11.711 -12.132 
13.000 -10.318 -11.617 -12.061 
13.500 -10.194 -11.525 -11.990 
14.000 -10.057 -11.429 -11.912 
14.500 -9.927 -11.332 -11.832 
15.000 -9.783 -11.187 -11.694 
