# t[days] ztfg ztfr ztfi 
0.500 -13.419 -14.235 -14.822 
1.000 -12.934 -13.954 -14.616 
1.500 -12.609 -13.759 -14.477 
2.000 -12.210 -13.498 -14.249 
2.500 -11.805 -13.210 -14.005 
3.000 -11.412 -12.927 -13.770 
3.500 -11.071 -12.655 -13.523 
4.000 -10.711 -12.376 -13.275 
4.500 -10.420 -12.137 -13.067 
5.000 -10.099 -11.880 -12.850 
5.500 -9.787 -11.645 -12.654 
6.000 -9.490 -11.416 -12.446 
6.500 -9.223 -11.189 -12.254 
7.000 -8.936 -10.993 -12.079 
7.500 -8.677 -10.771 -11.899 
8.000 -8.410 -10.564 -11.717 
8.500 -8.121 -10.368 -11.549 
9.000 -7.897 -10.167 -11.381 
9.500 -7.666 -9.970 -11.212 
10.000 -7.393 -9.780 -11.050 
10.500 -7.197 -9.592 -10.899 
11.000 -6.945 -9.416 -10.753 
11.500 -6.662 -9.225 -10.614 
12.000 -6.462 -9.054 -10.461 
12.500 -6.195 -8.882 -10.302 
13.000 -5.984 -8.695 -10.155 
13.500 -5.764 -8.508 -10.007 
14.000 -5.561 -8.315 -9.874 
14.500 -5.308 -8.173 -9.705 
15.000 -5.063 -7.945 -9.521 
