# t[days] ztfg ztfr ztfi 
0.500 -13.098 -14.005 -14.589 
1.000 -12.421 -13.475 -14.067 
1.500 -11.846 -12.996 -13.595 
2.000 -11.323 -12.555 -13.186 
2.500 -10.857 -12.162 -12.828 
3.000 -10.414 -11.806 -12.513 
3.500 -9.991 -11.476 -12.232 
4.000 -9.601 -11.173 -11.960 
4.500 -9.242 -10.879 -11.717 
5.000 -8.857 -10.594 -11.478 
5.500 -8.519 -10.333 -11.256 
6.000 -8.198 -10.084 -11.055 
6.500 -7.858 -9.838 -10.841 
7.000 -7.560 -9.587 -10.645 
7.500 -7.242 -9.361 -10.449 
8.000 -6.962 -9.122 -10.276 
8.500 -6.677 -8.912 -10.090 
9.000 -6.408 -8.698 -9.915 
9.500 -6.131 -8.472 -9.738 
10.000 -5.853 -8.289 -9.560 
10.500 -5.608 -8.081 -9.412 
11.000 -5.280 -7.891 -9.254 
11.500 -5.065 -7.699 -9.097 
12.000 -4.784 -7.498 -8.945 
12.500 -4.575 -7.322 -8.801 
13.000 -4.395 -7.140 -8.638 
13.500 -4.151 -6.958 -8.507 
14.000 -3.901 -6.769 -8.333 
14.500 -3.593 -6.577 -8.193 
15.000 -3.499 -6.394 -7.989 
