# t[days] ztfg ztfr ztfi 
0.500 -13.150 -14.263 -14.961 
1.000 -11.206 -12.763 -13.702 
1.500 -10.145 -11.890 -12.923 
2.000 -9.211 -11.114 -12.241 
2.500 -8.361 -10.433 -11.626 
3.000 -7.529 -9.754 -11.058 
3.500 -6.702 -9.123 -10.536 
4.000 -5.956 -8.542 -10.056 
4.500 -5.303 -7.950 -9.565 
5.000 -4.637 -7.431 -9.159 
5.500 -3.983 -6.926 -8.713 
6.000 -3.228 -6.482 -8.323 
6.500 -2.697 -6.086 -7.946 
7.000 -2.160 -5.569 -7.623 
7.500 -1.914 -5.165 -7.269 
8.000 -1.205 -4.782 -6.957 
8.500 -0.248 -4.419 -6.605 
9.000 -0.482 -4.120 -6.301 
9.500 0.470 -3.652 -5.941 
10.000 0.871 -3.539 -5.678 
10.500 1.740 -2.918 -5.337 
11.000 4.611 -2.642 -5.231 
11.500 1.463 -2.015 -4.687 
12.000 2.824 -1.745 -4.596 
12.500 4.051 -1.840 -4.341 
13.000 nan -0.867 -4.060 
13.500 2.550 -0.682 -3.805 
14.000 2.659 -0.754 -3.427 
14.500 6.607 -0.648 -3.247 
15.000 10.551 -0.506 -2.918 
