# t[days] ztfg ztfr ztfi 
0.500 -15.457 -16.007 -15.798 
1.000 -14.658 -15.596 -15.732 
1.500 -14.103 -15.121 -15.384 
2.000 -13.655 -14.703 -15.043 
2.500 -13.277 -14.331 -14.740 
3.000 -12.944 -14.019 -14.476 
3.500 -12.644 -13.745 -14.225 
4.000 -12.356 -13.493 -14.000 
4.500 -12.077 -13.262 -13.774 
5.000 -11.814 -13.032 -13.581 
5.500 -11.562 -12.819 -13.387 
6.000 -11.304 -12.613 -13.200 
6.500 -11.041 -12.407 -13.024 
7.000 -10.784 -12.216 -12.857 
7.500 -10.515 -12.015 -12.700 
8.000 -10.257 -11.831 -12.537 
8.500 -10.027 -11.632 -12.392 
9.000 -9.767 -11.441 -12.253 
9.500 -9.520 -11.258 -12.101 
10.000 -9.255 -11.066 -11.948 
10.500 -9.004 -10.894 -11.816 
11.000 -8.758 -10.704 -11.662 
11.500 -8.539 -10.512 -11.519 
12.000 -8.293 -10.330 -11.373 
12.500 -8.065 -10.159 -11.228 
13.000 -7.876 -9.978 -11.088 
13.500 -7.614 -9.807 -10.939 
14.000 -7.396 -9.641 -10.803 
14.500 -7.166 -9.458 -10.670 
15.000 -6.905 -9.257 -10.486 
