# t[days] ztfg ztfr ztfi 
0.500 -14.522 -14.863 -14.496 
1.000 -14.523 -15.227 -15.078 
1.500 -14.373 -15.047 -14.940 
2.000 -14.136 -14.784 -14.719 
2.500 -13.874 -14.533 -14.474 
3.000 -13.649 -14.298 -14.271 
3.500 -13.447 -14.111 -14.085 
4.000 -13.255 -13.936 -13.937 
4.500 -13.087 -13.785 -13.797 
5.000 -12.925 -13.644 -13.683 
5.500 -12.781 -13.521 -13.580 
6.000 -12.628 -13.415 -13.476 
6.500 -12.495 -13.306 -13.377 
7.000 -12.361 -13.199 -13.289 
7.500 -12.232 -13.098 -13.208 
8.000 -12.099 -13.006 -13.135 
8.500 -11.966 -12.906 -13.050 
9.000 -11.839 -12.811 -12.981 
9.500 -11.713 -12.721 -12.907 
10.000 -11.598 -12.630 -12.830 
10.500 -11.474 -12.537 -12.761 
11.000 -11.346 -12.453 -12.680 
11.500 -11.222 -12.366 -12.626 
12.000 -11.097 -12.274 -12.545 
12.500 -10.966 -12.182 -12.466 
13.000 -10.836 -12.079 -12.408 
13.500 -10.717 -11.999 -12.331 
14.000 -10.585 -11.907 -12.257 
14.500 -10.461 -11.806 -12.168 
15.000 -10.322 -11.700 -12.077 
