# t[days] ztfg ztfr ztfi 
0.500 -13.221 -13.093 -12.788 
1.000 -13.901 -14.309 -14.289 
1.500 -14.047 -14.585 -14.671 
2.000 -14.028 -14.653 -14.829 
2.500 -13.952 -14.648 -14.886 
3.000 -13.842 -14.611 -14.888 
3.500 -13.732 -14.537 -14.870 
4.000 -13.608 -14.461 -14.816 
4.500 -13.461 -14.367 -14.754 
5.000 -13.328 -14.268 -14.686 
5.500 -13.190 -14.186 -14.602 
6.000 -13.061 -14.084 -14.537 
6.500 -12.922 -13.983 -14.451 
7.000 -12.795 -13.877 -14.366 
7.500 -12.661 -13.784 -14.289 
8.000 -12.529 -13.679 -14.196 
8.500 -12.396 -13.584 -14.124 
9.000 -12.283 -13.490 -14.048 
9.500 -12.150 -13.389 -13.962 
10.000 -12.043 -13.294 -13.884 
10.500 -11.920 -13.205 -13.805 
11.000 -11.816 -13.118 -13.728 
11.500 -11.703 -13.029 -13.644 
12.000 -11.585 -12.937 -13.574 
12.500 -11.485 -12.842 -13.498 
13.000 -11.366 -12.761 -13.431 
13.500 -11.247 -12.669 -13.361 
14.000 -11.143 -12.576 -13.273 
14.500 -10.992 -12.460 -13.202 
15.000 -10.798 -12.283 -13.026 
