# t[days] ztfg ztfr ztfi 
0.500 -14.612 -15.667 -16.046 
1.000 -13.068 -14.611 -15.169 
1.500 -12.392 -13.956 -14.543 
2.000 -11.735 -13.373 -14.023 
2.500 -11.031 -12.799 -13.560 
3.000 -10.313 -12.217 -13.062 
3.500 -9.549 -11.668 -12.598 
4.000 -8.871 -11.061 -12.133 
4.500 -8.140 -10.548 -11.665 
5.000 -7.361 -10.001 -11.228 
5.500 -6.847 -9.504 -10.815 
6.000 -6.037 -9.080 -10.452 
6.500 -5.718 -8.609 -10.109 
7.000 -5.099 -8.134 -9.730 
7.500 -4.879 -7.770 -9.383 
8.000 -4.035 -7.273 -9.057 
8.500 -3.924 -6.948 -8.804 
9.000 -2.572 -6.640 -8.471 
9.500 -2.499 -6.329 -8.107 
10.000 -2.171 -5.891 -7.859 
10.500 -1.412 -5.605 -7.512 
11.000 -0.081 -5.027 -7.273 
11.500 1.804 -4.965 -7.030 
12.000 -1.112 -4.665 -6.764 
12.500 0.355 -4.147 -6.545 
13.000 -0.474 -4.064 -6.136 
13.500 6.506 -3.589 -6.082 
14.000 1.303 -3.673 -5.744 
14.500 nan -3.223 -5.472 
15.000 0.590 -2.577 -5.213 
