# t[days] ztfg ztfr ztfi 
0.500 -14.507 -14.908 -14.717 
1.000 -13.468 -14.153 -14.129 
1.500 -12.899 -13.636 -13.708 
2.000 -12.468 -13.252 -13.395 
2.500 -12.119 -12.935 -13.120 
3.000 -11.792 -12.666 -12.868 
3.500 -11.496 -12.417 -12.656 
4.000 -11.223 -12.197 -12.454 
4.500 -10.944 -11.989 -12.281 
5.000 -10.675 -11.780 -12.111 
5.500 -10.395 -11.587 -11.948 
6.000 -10.119 -11.382 -11.792 
6.500 -9.854 -11.181 -11.634 
7.000 -9.601 -10.984 -11.472 
7.500 -9.326 -10.787 -11.317 
8.000 -9.049 -10.585 -11.153 
8.500 -8.778 -10.383 -10.987 
9.000 -8.520 -10.182 -10.822 
9.500 -8.250 -9.986 -10.661 
10.000 -7.999 -9.791 -10.502 
10.500 -7.733 -9.589 -10.339 
11.000 -7.483 -9.398 -10.185 
11.500 -7.232 -9.208 -10.012 
12.000 -6.998 -9.021 -9.875 
12.500 -6.750 -8.837 -9.726 
13.000 -6.486 -8.648 -9.571 
13.500 -6.285 -8.477 -9.416 
14.000 -6.027 -8.284 -9.278 
14.500 -5.819 -8.109 -9.126 
15.000 -5.542 -7.929 -8.955 
