# t[days] ztfg ztfr ztfi 
0.500 -15.261 -15.779 -15.651 
1.000 -14.503 -15.486 -15.693 
1.500 -14.010 -15.085 -15.444 
2.000 -13.564 -14.690 -15.143 
2.500 -13.171 -14.340 -14.855 
3.000 -12.831 -14.024 -14.579 
3.500 -12.513 -13.740 -14.336 
4.000 -12.217 -13.471 -14.092 
4.500 -11.941 -13.225 -13.875 
5.000 -11.671 -12.987 -13.674 
5.500 -11.409 -12.772 -13.474 
6.000 -11.123 -12.556 -13.289 
6.500 -10.860 -12.346 -13.107 
7.000 -10.627 -12.131 -12.919 
7.500 -10.341 -11.931 -12.750 
8.000 -10.102 -11.736 -12.574 
8.500 -9.854 -11.543 -12.410 
9.000 -9.587 -11.347 -12.254 
9.500 -9.349 -11.168 -12.088 
10.000 -9.082 -10.969 -11.940 
10.500 -8.872 -10.786 -11.797 
11.000 -8.616 -10.605 -11.655 
11.500 -8.392 -10.441 -11.505 
12.000 -8.136 -10.250 -11.371 
12.500 -7.908 -10.079 -11.249 
13.000 -7.698 -9.907 -11.104 
13.500 -7.466 -9.751 -10.967 
14.000 -7.225 -9.566 -10.820 
14.500 -6.985 -9.410 -10.676 
15.000 -6.792 -9.188 -10.492 
