# t[days] ztfg ztfr ztfi 
0.500 -12.536 -13.189 -13.755 
1.000 -12.896 -13.563 -14.108 
1.500 -13.080 -13.783 -14.260 
2.000 -13.091 -13.824 -14.268 
2.500 -13.018 -13.789 -14.226 
3.000 -12.899 -13.696 -14.136 
3.500 -12.755 -13.586 -14.022 
4.000 -12.593 -13.457 -13.920 
4.500 -12.436 -13.334 -13.797 
5.000 -12.260 -13.189 -13.664 
5.500 -12.079 -13.058 -13.542 
6.000 -11.931 -12.933 -13.426 
6.500 -11.769 -12.807 -13.310 
7.000 -11.608 -12.674 -13.202 
7.500 -11.454 -12.554 -13.093 
8.000 -11.310 -12.432 -12.973 
8.500 -11.156 -12.320 -12.872 
9.000 -11.020 -12.195 -12.782 
9.500 -10.883 -12.089 -12.689 
10.000 -10.747 -11.987 -12.600 
10.500 -10.603 -11.878 -12.507 
11.000 -10.476 -11.782 -12.435 
11.500 -10.360 -11.697 -12.341 
12.000 -10.242 -11.586 -12.264 
12.500 -10.123 -11.501 -12.188 
13.000 -9.990 -11.406 -12.107 
13.500 -9.873 -11.314 -12.032 
14.000 -9.737 -11.223 -11.946 
14.500 -9.608 -11.105 -11.857 
15.000 -9.435 -10.960 -11.736 
