# t[days] ztfg ztfr ztfi 
0.500 -13.308 -13.693 -13.817 
1.000 -12.750 -13.160 -13.339 
1.500 -12.331 -12.747 -12.918 
2.000 -11.984 -12.407 -12.566 
2.500 -11.721 -12.168 -12.303 
3.000 -11.497 -11.962 -12.094 
3.500 -11.310 -11.801 -11.935 
4.000 -11.127 -11.650 -11.792 
4.500 -10.968 -11.528 -11.663 
5.000 -10.814 -11.400 -11.541 
5.500 -10.664 -11.289 -11.442 
6.000 -10.514 -11.174 -11.338 
6.500 -10.369 -11.072 -11.247 
7.000 -10.230 -10.975 -11.157 
7.500 -10.088 -10.870 -11.060 
8.000 -9.952 -10.774 -10.979 
8.500 -9.816 -10.681 -10.896 
9.000 -9.685 -10.584 -10.820 
9.500 -9.542 -10.496 -10.742 
10.000 -9.417 -10.397 -10.661 
10.500 -9.286 -10.316 -10.596 
11.000 -9.148 -10.216 -10.525 
11.500 -9.019 -10.134 -10.450 
12.000 -8.896 -10.037 -10.378 
12.500 -8.750 -9.944 -10.305 
13.000 -8.629 -9.843 -10.234 
13.500 -8.498 -9.759 -10.154 
14.000 -8.369 -9.666 -10.078 
14.500 -8.219 -9.558 -9.991 
15.000 -8.091 -9.457 -9.897 
