# t[days] ztfg ztfr ztfi 
0.500 -15.263 -15.822 -15.621 
1.000 -14.669 -15.709 -15.853 
1.500 -14.259 -15.362 -15.630 
2.000 -13.868 -14.988 -15.342 
2.500 -13.521 -14.664 -15.060 
3.000 -13.214 -14.381 -14.816 
3.500 -12.937 -14.115 -14.581 
4.000 -12.669 -13.889 -14.373 
4.500 -12.415 -13.669 -14.174 
5.000 -12.160 -13.452 -13.977 
5.500 -11.896 -13.248 -13.795 
6.000 -11.651 -13.054 -13.619 
6.500 -11.402 -12.861 -13.452 
7.000 -11.142 -12.659 -13.279 
7.500 -10.905 -12.463 -13.116 
8.000 -10.651 -12.283 -12.957 
8.500 -10.406 -12.076 -12.802 
9.000 -10.158 -11.890 -12.646 
9.500 -9.904 -11.701 -12.490 
10.000 -9.654 -11.520 -12.346 
10.500 -9.430 -11.332 -12.187 
11.000 -9.166 -11.157 -12.032 
11.500 -8.949 -10.986 -11.907 
12.000 -8.730 -10.793 -11.755 
12.500 -8.463 -10.614 -11.627 
13.000 -8.271 -10.454 -11.485 
13.500 -8.035 -10.289 -11.345 
14.000 -7.829 -10.109 -11.223 
14.500 -7.566 -9.953 -11.073 
15.000 -7.363 -9.726 -10.895 
