# t[days] ztfg ztfr ztfi 
0.500 -14.007 -14.192 -14.061 
1.000 -13.898 -14.282 -14.253 
1.500 -13.658 -14.104 -14.107 
2.000 -13.364 -13.863 -13.896 
2.500 -13.093 -13.612 -13.671 
3.000 -12.848 -13.398 -13.465 
3.500 -12.619 -13.199 -13.304 
4.000 -12.426 -13.024 -13.126 
4.500 -12.244 -12.860 -12.970 
5.000 -12.083 -12.713 -12.859 
5.500 -11.934 -12.583 -12.736 
6.000 -11.796 -12.468 -12.648 
6.500 -11.666 -12.360 -12.557 
7.000 -11.553 -12.250 -12.463 
7.500 -11.432 -12.149 -12.377 
8.000 -11.318 -12.059 -12.292 
8.500 -11.211 -11.975 -12.217 
9.000 -11.107 -11.889 -12.136 
9.500 -11.009 -11.801 -12.064 
10.000 -10.908 -11.715 -11.985 
10.500 -10.811 -11.635 -11.905 
11.000 -10.707 -11.556 -11.836 
11.500 -10.614 -11.485 -11.758 
12.000 -10.521 -11.403 -11.696 
12.500 -10.431 -11.330 -11.637 
13.000 -10.347 -11.262 -11.574 
13.500 -10.263 -11.194 -11.514 
14.000 -10.163 -11.125 -11.447 
14.500 -10.076 -11.054 -11.390 
15.000 -9.935 -10.918 -11.268 
