# t[days] ztfg ztfr ztfi 
0.500 -14.598 -15.036 -15.058 
1.000 -14.027 -14.985 -15.297 
1.500 -13.663 -14.795 -15.263 
2.000 -13.270 -14.533 -15.113 
2.500 -12.885 -14.245 -14.908 
3.000 -12.542 -13.978 -14.703 
3.500 -12.199 -13.709 -14.501 
4.000 -11.902 -13.452 -14.295 
4.500 -11.595 -13.201 -14.088 
5.000 -11.313 -12.962 -13.880 
5.500 -11.035 -12.726 -13.685 
6.000 -10.711 -12.496 -13.492 
6.500 -10.469 -12.287 -13.306 
7.000 -10.190 -12.080 -13.137 
7.500 -9.911 -11.874 -12.959 
8.000 -9.687 -11.680 -12.801 
8.500 -9.446 -11.472 -12.639 
9.000 -9.160 -11.291 -12.469 
9.500 -8.939 -11.088 -12.335 
10.000 -8.691 -10.886 -12.152 
10.500 -8.466 -10.706 -12.009 
11.000 -8.207 -10.520 -11.849 
11.500 -7.972 -10.346 -11.701 
12.000 -7.752 -10.149 -11.569 
12.500 -7.489 -9.989 -11.420 
13.000 -7.233 -9.803 -11.265 
13.500 -7.048 -9.636 -11.121 
14.000 -6.911 -9.478 -10.972 
14.500 -6.611 -9.286 -10.833 
15.000 -6.353 -9.056 -10.616 
