# t[days] ztfg ztfr ztfi 
0.500 -14.202 -14.924 -15.092 
1.000 -13.480 -14.266 -14.518 
1.500 -13.055 -13.873 -14.180 
2.000 -12.682 -13.531 -13.875 
2.500 -12.327 -13.252 -13.628 
3.000 -12.033 -13.017 -13.394 
3.500 -11.763 -12.803 -13.200 
4.000 -11.501 -12.606 -13.012 
4.500 -11.260 -12.415 -12.852 
5.000 -11.001 -12.232 -12.694 
5.500 -10.754 -12.060 -12.536 
6.000 -10.498 -11.865 -12.384 
6.500 -10.238 -11.691 -12.223 
7.000 -9.994 -11.498 -12.073 
7.500 -9.735 -11.309 -11.911 
8.000 -9.483 -11.130 -11.767 
8.500 -9.243 -10.955 -11.622 
9.000 -8.987 -10.747 -11.465 
9.500 -8.749 -10.580 -11.318 
10.000 -8.485 -10.394 -11.175 
10.500 -8.244 -10.205 -11.011 
11.000 -8.031 -10.023 -10.866 
11.500 -7.762 -9.869 -10.716 
12.000 -7.550 -9.650 -10.583 
12.500 -7.344 -9.496 -10.457 
13.000 -7.075 -9.327 -10.296 
13.500 -6.866 -9.151 -10.153 
14.000 -6.592 -8.956 -10.008 
14.500 -6.427 -8.788 -9.878 
15.000 -6.220 -8.632 -9.704 
