# t[days] ztfg ztfr ztfi 
0.500 -15.182 -15.704 -15.589 
1.000 -14.377 -15.345 -15.544 
1.500 -13.859 -14.911 -15.267 
2.000 -13.406 -14.521 -14.955 
2.500 -13.015 -14.157 -14.650 
3.000 -12.669 -13.834 -14.375 
3.500 -12.354 -13.557 -14.119 
4.000 -12.052 -13.283 -13.889 
4.500 -11.774 -13.032 -13.671 
5.000 -11.500 -12.800 -13.464 
5.500 -11.233 -12.586 -13.266 
6.000 -10.958 -12.366 -13.077 
6.500 -10.699 -12.160 -12.890 
7.000 -10.440 -11.948 -12.716 
7.500 -10.177 -11.747 -12.539 
8.000 -9.933 -11.553 -12.372 
8.500 -9.667 -11.347 -12.221 
9.000 -9.415 -11.162 -12.061 
9.500 -9.162 -10.968 -11.897 
10.000 -8.918 -10.783 -11.753 
10.500 -8.650 -10.590 -11.599 
11.000 -8.415 -10.410 -11.458 
11.500 -8.205 -10.242 -11.318 
12.000 -7.956 -10.063 -11.170 
12.500 -7.732 -9.889 -11.038 
13.000 -7.482 -9.706 -10.895 
13.500 -7.239 -9.539 -10.757 
14.000 -7.071 -9.357 -10.607 
14.500 -6.829 -9.187 -10.469 
15.000 -6.610 -9.007 -10.271 
