# t[days] ztfg ztfr ztfi 
0.500 -14.762 -15.056 -14.675 
1.000 -14.636 -15.312 -15.176 
1.500 -14.427 -15.160 -15.147 
2.000 -14.158 -14.931 -15.004 
2.500 -13.892 -14.685 -14.817 
3.000 -13.652 -14.466 -14.639 
3.500 -13.429 -14.269 -14.463 
4.000 -13.230 -14.090 -14.315 
4.500 -13.060 -13.933 -14.173 
5.000 -12.891 -13.787 -14.051 
5.500 -12.731 -13.643 -13.922 
6.000 -12.580 -13.518 -13.812 
6.500 -12.432 -13.393 -13.701 
7.000 -12.299 -13.278 -13.596 
7.500 -12.161 -13.163 -13.496 
8.000 -12.027 -13.054 -13.399 
8.500 -11.895 -12.947 -13.300 
9.000 -11.762 -12.845 -13.216 
9.500 -11.643 -12.748 -13.124 
10.000 -11.501 -12.642 -13.032 
10.500 -11.377 -12.549 -12.949 
11.000 -11.250 -12.453 -12.870 
11.500 -11.125 -12.360 -12.794 
12.000 -10.994 -12.263 -12.708 
12.500 -10.873 -12.174 -12.634 
13.000 -10.747 -12.072 -12.555 
13.500 -10.621 -11.972 -12.471 
14.000 -10.498 -11.885 -12.395 
14.500 -10.363 -11.783 -12.308 
15.000 -10.204 -11.637 -12.167 
