# t[days] ztfg ztfr ztfi 
0.500 -13.534 -14.662 -15.409 
1.000 -11.861 -13.545 -14.574 
1.500 -10.907 -12.893 -14.085 
2.000 -10.001 -12.262 -13.567 
2.500 -9.202 -11.642 -13.081 
3.000 -8.285 -11.041 -12.608 
3.500 -7.844 -10.498 -12.140 
4.000 -6.898 -9.978 -11.694 
4.500 -6.040 -9.492 -11.309 
5.000 -5.642 -8.939 -10.848 
5.500 -5.164 -8.540 -10.498 
6.000 -4.636 -8.115 -10.119 
6.500 -3.897 -7.682 -9.775 
7.000 -3.168 -7.269 -9.475 
7.500 -2.601 -6.921 -9.120 
8.000 -2.306 -6.545 -8.785 
8.500 -1.761 -6.148 -8.549 
9.000 -1.360 -5.574 -8.222 
9.500 -1.788 -5.502 -7.961 
10.000 -0.611 -5.157 -7.626 
10.500 -0.258 -4.637 -7.435 
11.000 -0.054 -4.477 -7.027 
11.500 4.120 -4.100 -6.838 
12.000 0.470 -3.925 -6.468 
12.500 1.809 -3.425 -6.361 
13.000 5.409 -2.943 -6.053 
13.500 4.106 -2.718 -5.819 
14.000 3.092 -2.569 -5.510 
14.500 7.838 -2.556 -5.219 
15.000 2.327 -1.287 -5.172 
