# t[days] ztfg ztfr ztfi 
0.500 -13.542 -14.089 -14.291 
1.000 -12.557 -13.171 -13.439 
1.500 -12.040 -12.691 -12.945 
2.000 -11.685 -12.369 -12.606 
2.500 -11.368 -12.101 -12.346 
3.000 -11.091 -11.886 -12.120 
3.500 -10.808 -11.691 -11.937 
4.000 -10.548 -11.491 -11.759 
4.500 -10.273 -11.296 -11.590 
5.000 -10.019 -11.106 -11.437 
5.500 -9.750 -10.921 -11.270 
6.000 -9.468 -10.725 -11.108 
6.500 -9.204 -10.540 -10.956 
7.000 -8.941 -10.347 -10.800 
7.500 -8.672 -10.151 -10.654 
8.000 -8.411 -9.959 -10.499 
8.500 -8.144 -9.769 -10.341 
9.000 -7.898 -9.575 -10.186 
9.500 -7.613 -9.381 -10.039 
10.000 -7.369 -9.184 -9.870 
10.500 -7.107 -9.000 -9.724 
11.000 -6.857 -8.823 -9.574 
11.500 -6.603 -8.614 -9.418 
12.000 -6.362 -8.437 -9.277 
12.500 -6.124 -8.258 -9.133 
13.000 -5.884 -8.076 -8.986 
13.500 -5.645 -7.877 -8.851 
14.000 -5.434 -7.717 -8.700 
14.500 -5.175 -7.522 -8.552 
15.000 -4.931 -7.359 -8.396 
