# t[days] ztfg ztfr ztfi 
0.500 -14.185 -15.009 -15.053 
1.000 -12.713 -13.678 -13.796 
1.500 -11.974 -13.046 -13.215 
2.000 -11.201 -12.483 -12.759 
2.500 -10.415 -11.899 -12.298 
3.000 -9.557 -11.287 -11.815 
3.500 -8.756 -10.674 -11.301 
4.000 -7.961 -10.058 -10.809 
4.500 -7.211 -9.480 -10.342 
5.000 -6.479 -8.915 -9.878 
5.500 -5.824 -8.379 -9.445 
6.000 -5.126 -7.841 -9.002 
6.500 -4.476 -7.367 -8.632 
7.000 -3.902 -6.933 -8.248 
7.500 -3.256 -6.453 -7.898 
8.000 -2.851 -6.071 -7.541 
8.500 -2.661 -5.671 -7.222 
9.000 -1.931 -5.213 -6.833 
9.500 -1.512 -4.830 -6.573 
10.000 -0.885 -4.543 -6.300 
10.500 -1.009 -4.117 -5.898 
11.000 -0.294 -3.758 -5.662 
11.500 0.088 -3.453 -5.301 
12.000 1.322 -3.180 -5.075 
12.500 1.673 -2.833 -4.825 
13.000 4.737 -2.214 -4.509 
13.500 1.917 -2.361 -4.275 
14.000 4.226 -1.923 -4.000 
14.500 2.044 -1.853 -3.839 
15.000 2.166 -1.407 -3.489 
