# t[days] ztfg ztfr ztfi 
0.500 -15.003 -15.841 -16.073 
1.000 -13.209 -14.736 -15.498 
1.500 -12.451 -14.050 -14.996 
2.000 -11.731 -13.449 -14.511 
2.500 -11.041 -12.879 -14.049 
3.000 -10.291 -12.301 -13.569 
3.500 -9.572 -11.764 -13.143 
4.000 -8.970 -11.240 -12.725 
4.500 -8.235 -10.730 -12.300 
5.000 -7.646 -10.236 -11.877 
5.500 -7.069 -9.794 -11.525 
6.000 -6.496 -9.298 -11.134 
6.500 -5.788 -8.899 -10.795 
7.000 -5.367 -8.446 -10.427 
7.500 -4.975 -8.097 -10.112 
8.000 -4.290 -7.684 -9.816 
8.500 -3.803 -7.277 -9.470 
9.000 -3.419 -6.941 -9.188 
9.500 -3.018 -6.547 -8.896 
10.000 -2.821 -6.276 -8.562 
10.500 -2.143 -5.679 -8.321 
11.000 -0.467 -5.631 -8.082 
11.500 0.227 -5.237 -7.762 
12.000 -1.096 -4.862 -7.500 
12.500 -1.457 -4.653 -7.203 
13.000 -0.381 -4.500 -7.034 
13.500 nan -4.028 -6.715 
14.000 0.318 -3.843 -6.458 
14.500 1.511 -3.626 -6.302 
15.000 2.938 -2.591 -5.979 
