# t[days] ztfg ztfr ztfi 
0.500 -14.605 -14.685 -14.154 
1.000 -14.721 -15.165 -14.961 
1.500 -14.626 -15.164 -15.089 
2.000 -14.431 -15.013 -14.996 
2.500 -14.206 -14.827 -14.861 
3.000 -13.988 -14.638 -14.697 
3.500 -13.780 -14.451 -14.537 
4.000 -13.593 -14.288 -14.408 
4.500 -13.421 -14.132 -14.271 
5.000 -13.268 -13.988 -14.158 
5.500 -13.118 -13.865 -14.052 
6.000 -12.984 -13.746 -13.947 
6.500 -12.862 -13.633 -13.845 
7.000 -12.739 -13.526 -13.755 
7.500 -12.624 -13.422 -13.671 
8.000 -12.515 -13.326 -13.575 
8.500 -12.407 -13.230 -13.496 
9.000 -12.305 -13.144 -13.417 
9.500 -12.210 -13.060 -13.338 
10.000 -12.118 -12.987 -13.269 
10.500 -12.026 -12.902 -13.200 
11.000 -11.932 -12.824 -13.133 
11.500 -11.840 -12.754 -13.065 
12.000 -11.754 -12.686 -13.010 
12.500 -11.674 -12.619 -12.947 
13.000 -11.593 -12.548 -12.895 
13.500 -11.509 -12.481 -12.841 
14.000 -11.425 -12.416 -12.778 
14.500 -11.317 -12.336 -12.719 
15.000 -11.161 -12.151 -12.525 
