# t[days] ztfg ztfr ztfi 
0.500 -14.655 -15.505 -15.565 
1.000 -12.931 -14.085 -14.487 
1.500 -12.123 -13.286 -13.755 
2.000 -11.365 -12.646 -13.156 
2.500 -10.580 -12.042 -12.641 
3.000 -9.757 -11.442 -12.154 
3.500 -8.964 -10.827 -11.669 
4.000 -8.181 -10.225 -11.180 
4.500 -7.453 -9.660 -10.716 
5.000 -6.684 -9.089 -10.264 
5.500 -6.066 -8.588 -9.836 
6.000 -5.374 -8.033 -9.402 
6.500 -4.721 -7.588 -9.005 
7.000 -4.140 -7.120 -8.652 
7.500 -3.568 -6.663 -8.265 
8.000 -3.173 -6.295 -7.940 
8.500 -2.671 -5.858 -7.566 
9.000 -2.149 -5.432 -7.234 
9.500 -1.717 -5.169 -6.952 
10.000 -1.171 -4.782 -6.658 
10.500 -1.006 -4.423 -6.324 
11.000 -0.499 -3.926 -6.029 
11.500 -0.247 -3.652 -5.728 
12.000 0.639 -3.238 -5.476 
12.500 1.708 -3.076 -5.174 
13.000 1.726 -2.509 -4.890 
13.500 0.733 -2.476 -4.695 
14.000 3.243 -2.222 -4.381 
14.500 2.472 -1.712 -4.296 
15.000 2.680 -1.630 -3.810 
