# t[days] ztfg ztfr ztfi 
0.500 -14.669 -15.071 -14.894 
1.000 -13.600 -14.317 -14.322 
1.500 -12.998 -13.780 -13.882 
2.000 -12.546 -13.371 -13.555 
2.500 -12.176 -13.039 -13.262 
3.000 -11.838 -12.750 -12.997 
3.500 -11.537 -12.487 -12.774 
4.000 -11.257 -12.255 -12.570 
4.500 -10.978 -12.036 -12.394 
5.000 -10.703 -11.826 -12.220 
5.500 -10.425 -11.628 -12.057 
6.000 -10.151 -11.421 -11.903 
6.500 -9.886 -11.220 -11.747 
7.000 -9.630 -11.020 -11.588 
7.500 -9.356 -10.826 -11.430 
8.000 -9.076 -10.622 -11.266 
8.500 -8.811 -10.421 -11.101 
9.000 -8.551 -10.220 -10.936 
9.500 -8.286 -10.027 -10.772 
10.000 -8.028 -9.831 -10.611 
10.500 -7.763 -9.629 -10.453 
11.000 -7.519 -9.439 -10.294 
11.500 -7.267 -9.254 -10.122 
12.000 -7.030 -9.063 -9.985 
12.500 -6.797 -8.882 -9.833 
13.000 -6.538 -8.692 -9.678 
13.500 -6.313 -8.527 -9.526 
14.000 -6.061 -8.333 -9.389 
14.500 -5.851 -8.157 -9.240 
15.000 -5.583 -7.976 -9.065 
