# t[days] ztfg ztfr ztfi 
0.500 -13.839 -14.869 -15.521 
1.000 -12.119 -13.711 -14.696 
1.500 -11.237 -13.076 -14.210 
2.000 -10.417 -12.452 -13.714 
2.500 -9.576 -11.828 -13.251 
3.000 -8.804 -11.231 -12.769 
3.500 -8.097 -10.687 -12.314 
4.000 -7.375 -10.155 -11.876 
4.500 -6.702 -9.689 -11.426 
5.000 -6.093 -9.228 -11.060 
5.500 -5.454 -8.681 -10.651 
6.000 -4.927 -8.260 -10.306 
6.500 -4.143 -7.864 -10.006 
7.000 -3.858 -7.478 -9.703 
7.500 -3.471 -7.086 -9.292 
8.000 -2.343 -6.567 -9.031 
8.500 -3.205 -6.360 -8.657 
9.000 -1.738 -5.967 -8.362 
9.500 -1.740 -5.570 -8.049 
10.000 -0.781 -5.176 -7.790 
10.500 -0.377 -4.976 -7.466 
11.000 -0.115 -4.680 -7.338 
11.500 1.491 -4.368 -6.983 
12.000 nan -3.987 -6.808 
12.500 2.078 -3.510 -6.513 
13.000 0.497 -3.153 -6.053 
13.500 1.501 -3.196 -6.040 
14.000 nan -2.559 -5.803 
14.500 4.511 -2.915 -5.443 
15.000 5.925 -2.402 -5.146 
