# t[days] ztfg ztfr ztfi 
0.500 -14.483 -14.757 -14.421 
1.000 -13.948 -14.349 -14.125 
1.500 -13.511 -13.940 -13.779 
2.000 -13.150 -13.594 -13.493 
2.500 -12.860 -13.340 -13.266 
3.000 -12.611 -13.118 -13.079 
3.500 -12.414 -12.942 -12.918 
4.000 -12.231 -12.796 -12.783 
4.500 -12.062 -12.641 -12.653 
5.000 -11.908 -12.514 -12.537 
5.500 -11.756 -12.397 -12.433 
6.000 -11.606 -12.280 -12.327 
6.500 -11.463 -12.175 -12.239 
7.000 -11.326 -12.070 -12.151 
7.500 -11.189 -11.973 -12.079 
8.000 -11.057 -11.876 -11.995 
8.500 -10.926 -11.784 -11.915 
9.000 -10.786 -11.681 -11.844 
9.500 -10.659 -11.602 -11.765 
10.000 -10.528 -11.509 -11.699 
10.500 -10.397 -11.410 -11.625 
11.000 -10.267 -11.329 -11.550 
11.500 -10.145 -11.232 -11.478 
12.000 -9.998 -11.152 -11.412 
12.500 -9.866 -11.053 -11.344 
13.000 -9.740 -10.957 -11.269 
13.500 -9.628 -10.863 -11.197 
14.000 -9.492 -10.774 -11.117 
14.500 -9.357 -10.681 -11.043 
15.000 -9.206 -10.562 -10.940 
