# t[days] ztfg ztfr ztfi 
0.500 -11.950 -12.454 -12.825 
1.000 -12.497 -13.140 -13.610 
1.500 -12.837 -13.497 -13.980 
2.000 -12.959 -13.661 -14.129 
2.500 -12.960 -13.705 -14.177 
3.000 -12.910 -13.697 -14.184 
3.500 -12.822 -13.674 -14.141 
4.000 -12.735 -13.591 -14.083 
4.500 -12.612 -13.521 -14.015 
5.000 -12.490 -13.423 -13.942 
5.500 -12.370 -13.330 -13.848 
6.000 -12.235 -13.240 -13.764 
6.500 -12.098 -13.133 -13.676 
7.000 -11.970 -13.035 -13.580 
7.500 -11.833 -12.941 -13.497 
8.000 -11.722 -12.844 -13.417 
8.500 -11.588 -12.741 -13.335 
9.000 -11.463 -12.651 -13.247 
9.500 -11.336 -12.563 -13.162 
10.000 -11.205 -12.458 -13.082 
10.500 -11.094 -12.362 -13.005 
11.000 -10.994 -12.274 -12.926 
11.500 -10.878 -12.183 -12.844 
12.000 -10.772 -12.107 -12.773 
12.500 -10.654 -12.024 -12.691 
13.000 -10.549 -11.926 -12.628 
13.500 -10.436 -11.843 -12.551 
14.000 -10.310 -11.733 -12.462 
14.500 -10.154 -11.613 -12.346 
15.000 -9.983 -11.455 -12.200 
