# t[days] ztfg ztfr ztfi 
0.500 -13.499 -14.314 -14.862 
1.000 -12.832 -13.883 -14.522 
1.500 -12.337 -13.504 -14.172 
2.000 -11.826 -13.124 -13.838 
2.500 -11.386 -12.768 -13.511 
3.000 -10.943 -12.419 -13.203 
3.500 -10.524 -12.094 -12.919 
4.000 -10.144 -11.775 -12.651 
4.500 -9.793 -11.497 -12.402 
5.000 -9.439 -11.213 -12.183 
5.500 -9.121 -10.952 -11.939 
6.000 -8.757 -10.689 -11.730 
6.500 -8.483 -10.446 -11.521 
7.000 -8.184 -10.208 -11.334 
7.500 -7.862 -9.969 -11.137 
8.000 -7.564 -9.761 -10.946 
8.500 -7.304 -9.545 -10.769 
9.000 -7.070 -9.336 -10.603 
9.500 -6.774 -9.131 -10.418 
10.000 -6.522 -8.929 -10.258 
10.500 -6.290 -8.711 -10.089 
11.000 -6.012 -8.543 -9.924 
11.500 -5.780 -8.334 -9.782 
12.000 -5.565 -8.164 -9.620 
12.500 -5.230 -7.971 -9.470 
13.000 -5.005 -7.825 -9.328 
13.500 -4.798 -7.641 -9.199 
14.000 -4.639 -7.439 -9.045 
14.500 -4.442 -7.264 -8.892 
15.000 -4.216 -7.087 -8.710 
