# t[days] ztfg ztfr ztfi 
0.500 -13.606 -14.699 -15.420 
1.000 -11.901 -13.557 -14.522 
1.500 -11.017 -12.887 -13.998 
2.000 -10.065 -12.246 -13.517 
2.500 -9.287 -11.662 -13.014 
3.000 -8.513 -11.101 -12.520 
3.500 -7.851 -10.545 -12.086 
4.000 -7.003 -9.980 -11.623 
4.500 -6.586 -9.492 -11.196 
5.000 -5.819 -9.065 -10.808 
5.500 -5.256 -8.545 -10.405 
6.000 -4.802 -8.130 -10.049 
6.500 -4.181 -7.744 -9.693 
7.000 -3.998 -7.331 -9.353 
7.500 -3.527 -6.790 -9.004 
8.000 -2.206 -6.500 -8.737 
8.500 -2.056 -6.132 -8.423 
9.000 -1.118 -5.736 -8.109 
9.500 -1.207 -5.345 -7.896 
10.000 -0.071 -5.171 -7.573 
10.500 -0.545 -4.691 -7.272 
11.000 -0.086 -4.277 -7.036 
11.500 -0.509 -4.294 -6.781 
12.000 7.204 -4.039 -6.509 
12.500 nan -3.746 -6.138 
13.000 2.654 -3.065 -5.923 
13.500 1.795 -2.875 -5.741 
14.000 nan -2.306 -5.409 
14.500 nan -2.389 -5.227 
15.000 3.986 -2.251 -4.871 
