# t[days] ztfg ztfr ztfi 
0.500 -13.540 -14.645 -15.358 
1.000 -11.916 -13.562 -14.597 
1.500 -10.973 -12.962 -14.164 
2.000 -10.059 -12.368 -13.682 
2.500 -9.318 -11.784 -13.194 
3.000 -8.583 -11.172 -12.743 
3.500 -7.861 -10.637 -12.290 
4.000 -7.211 -10.113 -11.889 
4.500 -6.535 -9.662 -11.495 
5.000 -5.653 -9.180 -11.078 
5.500 -5.285 -8.787 -10.738 
6.000 -4.875 -8.335 -10.402 
6.500 -4.134 -7.931 -10.090 
7.000 -3.415 -7.487 -9.667 
7.500 -3.062 -7.046 -9.347 
8.000 -2.312 -6.720 -9.023 
8.500 -2.043 -6.465 -8.801 
9.000 -1.254 -5.876 -8.484 
9.500 -1.685 -5.495 -8.144 
10.000 -1.204 -5.331 -7.830 
10.500 1.211 -4.959 -7.628 
11.000 0.152 -4.828 -7.409 
11.500 3.255 -3.965 -7.127 
12.000 nan -4.224 -6.868 
12.500 0.160 -4.028 -6.522 
13.000 0.005 -3.125 -6.370 
13.500 nan -3.246 -6.009 
14.000 0.188 -2.533 -5.766 
14.500 nan -2.760 -5.393 
15.000 9.302 -0.716 -5.030 
