# t[days] ztfg ztfr ztfi 
0.500 -12.795 -13.578 -14.076 
1.000 -12.685 -13.456 -13.873 
1.500 -12.390 -13.169 -13.564 
2.000 -12.046 -12.842 -13.241 
2.500 -11.707 -12.545 -12.938 
3.000 -11.407 -12.284 -12.676 
3.500 -11.132 -12.043 -12.465 
4.000 -10.871 -11.829 -12.271 
4.500 -10.643 -11.631 -12.093 
5.000 -10.415 -11.448 -11.928 
5.500 -10.206 -11.283 -11.781 
6.000 -10.000 -11.119 -11.645 
6.500 -9.819 -10.974 -11.512 
7.000 -9.627 -10.826 -11.389 
7.500 -9.451 -10.694 -11.273 
8.000 -9.289 -10.552 -11.161 
8.500 -9.109 -10.417 -11.048 
9.000 -8.941 -10.288 -10.933 
9.500 -8.784 -10.161 -10.827 
10.000 -8.610 -10.036 -10.711 
10.500 -8.451 -9.904 -10.608 
11.000 -8.297 -9.795 -10.508 
11.500 -8.131 -9.674 -10.422 
12.000 -8.000 -9.562 -10.324 
12.500 -7.838 -9.454 -10.226 
13.000 -7.700 -9.342 -10.138 
13.500 -7.538 -9.216 -10.037 
14.000 -7.407 -9.115 -9.953 
14.500 -7.255 -8.994 -9.854 
15.000 -7.086 -8.852 -9.717 
