# t[days] ztfg ztfr ztfi 
0.500 -14.556 -14.938 -14.626 
1.000 -14.112 -14.548 -14.303 
1.500 -13.720 -14.129 -13.932 
2.000 -13.371 -13.785 -13.631 
2.500 -13.081 -13.500 -13.377 
3.000 -12.843 -13.276 -13.175 
3.500 -12.637 -13.109 -13.016 
4.000 -12.461 -12.959 -12.888 
4.500 -12.295 -12.825 -12.775 
5.000 -12.138 -12.700 -12.660 
5.500 -11.984 -12.587 -12.566 
6.000 -11.847 -12.484 -12.478 
6.500 -11.708 -12.379 -12.391 
7.000 -11.575 -12.288 -12.312 
7.500 -11.439 -12.192 -12.237 
8.000 -11.310 -12.107 -12.160 
8.500 -11.181 -12.013 -12.094 
9.000 -11.048 -11.925 -12.033 
9.500 -10.914 -11.833 -11.953 
10.000 -10.787 -11.746 -11.886 
10.500 -10.658 -11.655 -11.819 
11.000 -10.535 -11.574 -11.752 
11.500 -10.409 -11.484 -11.678 
12.000 -10.279 -11.397 -11.615 
12.500 -10.151 -11.301 -11.555 
13.000 -10.025 -11.214 -11.477 
13.500 -9.905 -11.122 -11.408 
14.000 -9.762 -11.039 -11.350 
14.500 -9.640 -10.942 -11.266 
15.000 -9.512 -10.830 -11.174 
