# t[days] ztfg ztfr ztfi 
0.500 -14.181 -14.414 -13.956 
1.000 -14.392 -14.842 -14.555 
1.500 -14.339 -14.810 -14.588 
2.000 -14.170 -14.644 -14.488 
2.500 -13.969 -14.462 -14.352 
3.000 -13.768 -14.263 -14.190 
3.500 -13.583 -14.090 -14.042 
4.000 -13.412 -13.927 -13.896 
4.500 -13.254 -13.788 -13.782 
5.000 -13.112 -13.650 -13.657 
5.500 -12.987 -13.540 -13.556 
6.000 -12.862 -13.434 -13.459 
6.500 -12.749 -13.329 -13.372 
7.000 -12.645 -13.237 -13.285 
7.500 -12.543 -13.157 -13.211 
8.000 -12.446 -13.075 -13.134 
8.500 -12.357 -12.992 -13.060 
9.000 -12.261 -12.925 -12.997 
9.500 -12.176 -12.855 -12.924 
10.000 -12.083 -12.779 -12.872 
10.500 -12.005 -12.720 -12.807 
11.000 -11.915 -12.651 -12.759 
11.500 -11.832 -12.594 -12.699 
12.000 -11.753 -12.530 -12.655 
12.500 -11.674 -12.470 -12.602 
13.000 -11.595 -12.417 -12.545 
13.500 -11.512 -12.353 -12.499 
14.000 -11.432 -12.286 -12.444 
14.500 -11.341 -12.219 -12.386 
15.000 -11.221 -12.105 -12.270 
