# t[days] ztfg ztfr ztfi 
0.500 -14.045 -14.820 -15.120 
1.000 -13.344 -14.294 -14.787 
1.500 -12.887 -13.923 -14.483 
2.000 -12.472 -13.564 -14.164 
2.500 -12.083 -13.240 -13.878 
3.000 -11.743 -12.936 -13.603 
3.500 -11.419 -12.678 -13.344 
4.000 -11.120 -12.410 -13.111 
4.500 -10.822 -12.182 -12.874 
5.000 -10.542 -11.950 -12.682 
5.500 -10.283 -11.729 -12.477 
6.000 -9.977 -11.512 -12.292 
6.500 -9.738 -11.309 -12.107 
7.000 -9.468 -11.099 -11.931 
7.500 -9.202 -10.917 -11.756 
8.000 -8.940 -10.717 -11.600 
8.500 -8.705 -10.523 -11.419 
9.000 -8.437 -10.336 -11.259 
9.500 -8.213 -10.130 -11.092 
10.000 -7.940 -9.921 -10.948 
10.500 -7.716 -9.746 -10.783 
11.000 -7.488 -9.570 -10.636 
11.500 -7.220 -9.378 -10.479 
12.000 -6.980 -9.201 -10.337 
12.500 -6.751 -9.043 -10.186 
13.000 -6.549 -8.855 -10.048 
13.500 -6.262 -8.676 -9.912 
14.000 -6.076 -8.531 -9.756 
14.500 -5.884 -8.319 -9.608 
15.000 -5.561 -8.130 -9.436 
