# t[days] ztfg ztfr ztfi 
0.500 -15.515 -16.570 -16.730 
1.000 -13.906 -15.397 -16.000 
1.500 -13.192 -14.618 -15.268 
2.000 -12.539 -13.977 -14.667 
2.500 -11.826 -13.408 -14.132 
3.000 -11.117 -12.820 -13.641 
3.500 -10.370 -12.239 -13.152 
4.000 -9.611 -11.678 -12.683 
4.500 -8.887 -11.110 -12.232 
5.000 -8.229 -10.577 -11.807 
5.500 -7.617 -10.074 -11.403 
6.000 -6.933 -9.622 -11.039 
6.500 -6.373 -9.164 -10.645 
7.000 -5.736 -8.692 -10.295 
7.500 -5.237 -8.266 -9.924 
8.000 -4.756 -7.865 -9.630 
8.500 -4.227 -7.499 -9.279 
9.000 -3.543 -7.093 -8.998 
9.500 -3.730 -6.709 -8.646 
10.000 -3.025 -6.381 -8.328 
10.500 -2.035 -6.067 -8.094 
11.000 -1.558 -5.729 -7.766 
11.500 -1.450 -5.395 -7.492 
12.000 -1.281 -4.990 -7.189 
12.500 -0.667 -4.635 -6.962 
13.000 -0.893 -4.549 -6.518 
13.500 0.147 -4.030 -6.426 
14.000 0.143 -3.747 -6.176 
14.500 1.229 -3.338 -5.946 
15.000 1.831 -3.054 -5.551 
