# t[days] ztfg ztfr ztfi 
0.500 -12.376 -12.850 -13.107 
1.000 -12.900 -13.593 -14.123 
1.500 -13.063 -13.874 -14.399 
2.000 -13.021 -13.934 -14.530 
2.500 -12.924 -13.924 -14.523 
3.000 -12.775 -13.855 -14.495 
3.500 -12.615 -13.767 -14.423 
4.000 -12.427 -13.638 -14.325 
4.500 -12.244 -13.520 -14.234 
5.000 -12.060 -13.394 -14.133 
5.500 -11.865 -13.248 -14.014 
6.000 -11.685 -13.125 -13.896 
6.500 -11.472 -12.981 -13.785 
7.000 -11.322 -12.845 -13.673 
7.500 -11.134 -12.712 -13.559 
8.000 -10.935 -12.575 -13.445 
8.500 -10.776 -12.445 -13.326 
9.000 -10.601 -12.308 -13.230 
9.500 -10.438 -12.178 -13.125 
10.000 -10.248 -12.069 -13.019 
10.500 -10.110 -11.949 -12.914 
11.000 -9.965 -11.812 -12.816 
11.500 -9.823 -11.689 -12.709 
12.000 -9.655 -11.581 -12.621 
12.500 -9.501 -11.471 -12.523 
13.000 -9.323 -11.341 -12.408 
13.500 -9.185 -11.213 -12.309 
14.000 -8.987 -11.078 -12.202 
14.500 -8.788 -10.922 -12.067 
15.000 -8.580 -10.719 -11.901 
