# t[days] ztfg ztfr ztfi 
0.500 -12.382 -13.065 -13.638 
1.000 -12.799 -13.469 -14.020 
1.500 -13.043 -13.740 -14.234 
2.000 -13.094 -13.821 -14.296 
2.500 -13.038 -13.816 -14.273 
3.000 -12.955 -13.760 -14.229 
3.500 -12.824 -13.675 -14.142 
4.000 -12.687 -13.572 -14.057 
4.500 -12.541 -13.455 -13.933 
5.000 -12.391 -13.334 -13.836 
5.500 -12.239 -13.221 -13.709 
6.000 -12.080 -13.087 -13.622 
6.500 -11.917 -12.965 -13.503 
7.000 -11.771 -12.855 -13.399 
7.500 -11.621 -12.735 -13.300 
8.000 -11.476 -12.627 -13.201 
8.500 -11.327 -12.516 -13.096 
9.000 -11.198 -12.398 -12.995 
9.500 -11.061 -12.293 -12.908 
10.000 -10.917 -12.192 -12.823 
10.500 -10.808 -12.092 -12.732 
11.000 -10.676 -11.994 -12.654 
11.500 -10.553 -11.895 -12.572 
12.000 -10.431 -11.797 -12.489 
12.500 -10.310 -11.706 -12.407 
13.000 -10.179 -11.606 -12.330 
13.500 -10.057 -11.514 -12.249 
14.000 -9.930 -11.412 -12.165 
14.500 -9.782 -11.298 -12.071 
15.000 -9.614 -11.158 -11.942 
