# t[days] ztfg ztfr ztfi 
0.500 -12.817 -13.564 -14.145 
1.000 -12.961 -13.761 -14.324 
1.500 -12.967 -13.821 -14.372 
2.000 -12.851 -13.756 -14.316 
2.500 -12.640 -13.629 -14.192 
3.000 -12.423 -13.465 -14.041 
3.500 -12.193 -13.297 -13.891 
4.000 -11.977 -13.120 -13.745 
4.500 -11.763 -12.953 -13.594 
5.000 -11.548 -12.775 -13.441 
5.500 -11.353 -12.625 -13.297 
6.000 -11.138 -12.466 -13.154 
6.500 -10.965 -12.324 -13.018 
7.000 -10.774 -12.167 -12.891 
7.500 -10.596 -12.018 -12.780 
8.000 -10.417 -11.896 -12.653 
8.500 -10.253 -11.764 -12.533 
9.000 -10.082 -11.633 -12.437 
9.500 -9.927 -11.495 -12.317 
10.000 -9.754 -11.382 -12.199 
10.500 -9.618 -11.264 -12.105 
11.000 -9.481 -11.146 -12.001 
11.500 -9.324 -11.029 -11.892 
12.000 -9.170 -10.916 -11.807 
12.500 -9.021 -10.806 -11.712 
13.000 -8.904 -10.693 -11.613 
13.500 -8.736 -10.581 -11.523 
14.000 -8.591 -10.457 -11.416 
14.500 -8.413 -10.327 -11.307 
15.000 -8.262 -10.169 -11.161 
