# t[days] ztfg ztfr ztfi 
0.500 -14.060 -14.229 -13.969 
1.000 -14.231 -14.709 -14.608 
1.500 -14.183 -14.757 -14.772 
2.000 -14.046 -14.664 -14.746 
2.500 -13.851 -14.523 -14.649 
3.000 -13.667 -14.367 -14.521 
3.500 -13.488 -14.208 -14.398 
4.000 -13.305 -14.042 -14.265 
4.500 -13.138 -13.905 -14.143 
5.000 -12.985 -13.761 -14.013 
5.500 -12.838 -13.635 -13.904 
6.000 -12.695 -13.510 -13.788 
6.500 -12.561 -13.392 -13.689 
7.000 -12.433 -13.280 -13.589 
7.500 -12.308 -13.178 -13.495 
8.000 -12.205 -13.077 -13.407 
8.500 -12.094 -12.987 -13.329 
9.000 -11.993 -12.891 -13.240 
9.500 -11.892 -12.807 -13.167 
10.000 -11.790 -12.723 -13.091 
10.500 -11.697 -12.641 -13.026 
11.000 -11.600 -12.566 -12.956 
11.500 -11.511 -12.493 -12.891 
12.000 -11.419 -12.417 -12.821 
12.500 -11.335 -12.342 -12.762 
13.000 -11.242 -12.270 -12.691 
13.500 -11.155 -12.201 -12.630 
14.000 -11.066 -12.120 -12.564 
14.500 -10.963 -12.039 -12.482 
15.000 -10.805 -11.885 -12.331 
