# t[days] ztfg ztfr ztfi 
0.500 -14.536 -14.752 -14.711 
1.000 -14.107 -14.650 -14.769 
1.500 -13.725 -14.410 -14.609 
2.000 -13.354 -14.119 -14.358 
2.500 -13.012 -13.841 -14.112 
3.000 -12.700 -13.582 -13.893 
3.500 -12.414 -13.350 -13.693 
4.000 -12.157 -13.134 -13.506 
4.500 -11.925 -12.931 -13.337 
5.000 -11.695 -12.743 -13.168 
5.500 -11.489 -12.565 -13.014 
6.000 -11.291 -12.397 -12.874 
6.500 -11.107 -12.238 -12.745 
7.000 -10.930 -12.097 -12.625 
7.500 -10.755 -11.955 -12.513 
8.000 -10.607 -11.824 -12.402 
8.500 -10.437 -11.689 -12.284 
9.000 -10.279 -11.565 -12.182 
9.500 -10.128 -11.439 -12.073 
10.000 -9.990 -11.323 -11.982 
10.500 -9.831 -11.206 -11.884 
11.000 -9.686 -11.082 -11.777 
11.500 -9.548 -10.973 -11.663 
12.000 -9.416 -10.854 -11.567 
12.500 -9.268 -10.743 -11.466 
13.000 -9.132 -10.624 -11.370 
13.500 -8.991 -10.507 -11.266 
14.000 -8.839 -10.401 -11.166 
14.500 -8.707 -10.284 -11.073 
15.000 -8.531 -10.089 -10.892 
