# t[days] ztfg ztfr ztfi 
0.500 -13.171 -13.706 -13.946 
1.000 -13.191 -13.785 -14.083 
1.500 -13.101 -13.676 -13.960 
2.000 -12.903 -13.486 -13.769 
2.500 -12.669 -13.274 -13.548 
3.000 -12.435 -13.053 -13.324 
3.500 -12.210 -12.860 -13.131 
4.000 -12.017 -12.670 -12.954 
4.500 -11.816 -12.498 -12.801 
5.000 -11.648 -12.348 -12.642 
5.500 -11.491 -12.204 -12.513 
6.000 -11.334 -12.071 -12.390 
6.500 -11.197 -11.952 -12.272 
7.000 -11.060 -11.829 -12.173 
7.500 -10.934 -11.730 -12.076 
8.000 -10.809 -11.627 -11.981 
8.500 -10.697 -11.530 -11.891 
9.000 -10.583 -11.431 -11.800 
9.500 -10.476 -11.353 -11.726 
10.000 -10.377 -11.266 -11.652 
10.500 -10.271 -11.178 -11.581 
11.000 -10.166 -11.102 -11.521 
11.500 -10.070 -11.026 -11.443 
12.000 -9.976 -10.949 -11.377 
12.500 -9.882 -10.875 -11.311 
13.000 -9.784 -10.799 -11.252 
13.500 -9.698 -10.725 -11.175 
14.000 -9.593 -10.650 -11.115 
14.500 -9.492 -10.556 -11.030 
15.000 -9.373 -10.452 -10.925 
