# t[days] ztfg ztfr ztfi 
0.500 -13.743 -14.817 -15.460 
1.000 -12.050 -13.667 -14.676 
1.500 -11.167 -13.046 -14.210 
2.000 -10.307 -12.434 -13.748 
2.500 -9.564 -11.832 -13.242 
3.000 -8.770 -11.273 -12.804 
3.500 -8.083 -10.713 -12.316 
4.000 -7.385 -10.188 -11.936 
4.500 -6.661 -9.733 -11.513 
5.000 -5.941 -9.203 -11.148 
5.500 -5.312 -8.789 -10.748 
6.000 -4.836 -8.432 -10.442 
6.500 -4.304 -8.063 -10.092 
7.000 -3.874 -7.460 -9.702 
7.500 -3.005 -7.178 -9.359 
8.000 -2.653 -6.803 -9.068 
8.500 -1.574 -6.316 -8.856 
9.000 -1.470 -6.066 -8.461 
9.500 -1.660 -5.752 -8.213 
10.000 -0.897 -5.422 -7.873 
10.500 0.245 -5.124 -7.627 
11.000 -0.001 -4.591 -7.405 
11.500 nan -4.393 -7.203 
12.000 2.211 -3.905 -6.961 
12.500 nan -3.989 -6.648 
13.000 -1.013 -3.377 -6.346 
13.500 nan -3.243 -5.963 
14.000 nan -3.226 -5.773 
14.500 5.123 -2.400 -5.585 
15.000 8.858 -1.589 -5.140 
