# t[days] ztfg ztfr ztfi 
0.500 -14.357 -15.389 -15.678 
1.000 -12.622 -13.994 -14.667 
1.500 -11.796 -13.189 -13.949 
2.000 -11.042 -12.496 -13.306 
2.500 -10.270 -11.869 -12.742 
3.000 -9.478 -11.256 -12.215 
3.500 -8.664 -10.638 -11.698 
4.000 -7.905 -10.060 -11.210 
4.500 -7.204 -9.500 -10.744 
5.000 -6.476 -8.941 -10.316 
5.500 -5.748 -8.448 -9.881 
6.000 -5.207 -7.950 -9.488 
6.500 -4.648 -7.487 -9.098 
7.000 -3.900 -7.055 -8.725 
7.500 -3.342 -6.646 -8.389 
8.000 -2.808 -6.249 -8.020 
8.500 -2.575 -5.850 -7.718 
9.000 -1.501 -5.537 -7.369 
9.500 -1.569 -5.016 -7.074 
10.000 -0.903 -4.644 -6.752 
10.500 -0.683 -4.374 -6.396 
11.000 -0.422 -4.008 -6.215 
11.500 2.334 -3.608 -5.879 
12.000 -0.032 -3.374 -5.696 
12.500 nan -2.895 -5.370 
13.000 0.914 -2.846 -5.143 
13.500 nan -2.598 -4.885 
14.000 5.785 -1.513 -4.549 
14.500 nan -1.934 -4.454 
15.000 nan -1.367 -4.126 
