# t[days] ztfg ztfr ztfi 
0.500 -14.736 -14.953 -14.666 
1.000 -14.226 -14.714 -14.599 
1.500 -13.772 -14.341 -14.305 
2.000 -13.392 -14.003 -14.006 
2.500 -13.074 -13.730 -13.787 
3.000 -12.806 -13.492 -13.595 
3.500 -12.578 -13.295 -13.422 
4.000 -12.381 -13.124 -13.272 
4.500 -12.192 -12.948 -13.117 
5.000 -12.018 -12.796 -12.983 
5.500 -11.855 -12.657 -12.857 
6.000 -11.694 -12.523 -12.731 
6.500 -11.543 -12.400 -12.632 
7.000 -11.401 -12.276 -12.530 
7.500 -11.257 -12.168 -12.443 
8.000 -11.118 -12.059 -12.346 
8.500 -10.983 -11.952 -12.258 
9.000 -10.843 -11.842 -12.169 
9.500 -10.713 -11.751 -12.088 
10.000 -10.573 -11.652 -12.013 
10.500 -10.446 -11.548 -11.938 
11.000 -10.317 -11.459 -11.858 
11.500 -10.193 -11.363 -11.787 
12.000 -10.045 -11.273 -11.721 
12.500 -9.913 -11.176 -11.644 
13.000 -9.785 -11.074 -11.569 
13.500 -9.672 -10.983 -11.495 
14.000 -9.533 -10.891 -11.413 
14.500 -9.404 -10.790 -11.337 
15.000 -9.236 -10.637 -11.186 
