# t[days] ztfg ztfr ztfi 
0.500 -14.181 -14.302 -13.897 
1.000 -13.941 -14.133 -13.802 
1.500 -13.609 -13.827 -13.559 
2.000 -13.277 -13.517 -13.282 
2.500 -12.989 -13.251 -13.055 
3.000 -12.744 -13.034 -12.871 
3.500 -12.555 -12.854 -12.702 
4.000 -12.385 -12.704 -12.567 
4.500 -12.241 -12.574 -12.453 
5.000 -12.103 -12.455 -12.359 
5.500 -11.984 -12.355 -12.261 
6.000 -11.869 -12.255 -12.173 
6.500 -11.753 -12.166 -12.090 
7.000 -11.650 -12.082 -12.021 
7.500 -11.553 -12.004 -11.950 
8.000 -11.464 -11.936 -11.896 
8.500 -11.371 -11.872 -11.840 
9.000 -11.283 -11.805 -11.782 
9.500 -11.194 -11.741 -11.729 
10.000 -11.108 -11.676 -11.672 
10.500 -11.022 -11.614 -11.621 
11.000 -10.939 -11.554 -11.574 
11.500 -10.856 -11.492 -11.523 
12.000 -10.776 -11.439 -11.474 
12.500 -10.692 -11.380 -11.430 
13.000 -10.617 -11.324 -11.383 
13.500 -10.530 -11.275 -11.342 
14.000 -10.447 -11.215 -11.294 
14.500 -10.371 -11.157 -11.248 
15.000 -10.257 -11.053 -11.148 
