# t[days] ztfg ztfr ztfi 
0.500 -13.428 -14.070 -14.392 
1.000 -13.265 -13.969 -14.395 
1.500 -13.113 -13.868 -14.318 
2.000 -12.885 -13.698 -14.153 
2.500 -12.626 -13.502 -13.976 
3.000 -12.381 -13.284 -13.774 
3.500 -12.158 -13.090 -13.587 
4.000 -11.940 -12.912 -13.413 
4.500 -11.723 -12.736 -13.249 
5.000 -11.535 -12.578 -13.084 
5.500 -11.354 -12.423 -12.955 
6.000 -11.187 -12.276 -12.812 
6.500 -11.025 -12.125 -12.674 
7.000 -10.845 -12.002 -12.563 
7.500 -10.707 -11.866 -12.436 
8.000 -10.546 -11.753 -12.327 
8.500 -10.424 -11.625 -12.220 
9.000 -10.270 -11.517 -12.123 
9.500 -10.121 -11.396 -12.011 
10.000 -9.982 -11.294 -11.920 
10.500 -9.842 -11.190 -11.826 
11.000 -9.711 -11.084 -11.734 
11.500 -9.566 -10.981 -11.643 
12.000 -9.444 -10.874 -11.552 
12.500 -9.318 -10.771 -11.466 
13.000 -9.186 -10.678 -11.385 
13.500 -9.036 -10.567 -11.288 
14.000 -8.912 -10.472 -11.195 
14.500 -8.771 -10.351 -11.095 
15.000 -8.624 -10.214 -10.967 
