# t[days] ztfg ztfr ztfi 
0.500 -13.585 -14.699 -15.396 
1.000 -11.957 -13.602 -14.615 
1.500 -11.057 -12.989 -14.183 
2.000 -10.145 -12.394 -13.697 
2.500 -9.380 -11.804 -13.205 
3.000 -8.641 -11.216 -12.769 
3.500 -7.934 -10.675 -12.295 
4.000 -7.262 -10.161 -11.896 
4.500 -6.557 -9.697 -11.484 
5.000 -5.635 -9.191 -11.086 
5.500 -5.165 -8.808 -10.756 
6.000 -5.078 -8.405 -10.401 
6.500 -4.038 -7.934 -10.089 
7.000 -3.617 -7.524 -9.684 
7.500 -2.556 -7.017 -9.370 
8.000 -2.272 -6.813 -9.013 
8.500 -1.707 -6.408 -8.848 
9.000 -0.968 -5.921 -8.470 
9.500 -1.578 -5.729 -8.086 
10.000 -1.178 -5.374 -7.882 
10.500 0.354 -4.979 -7.668 
11.000 -0.001 -4.724 -7.372 
11.500 nan -4.392 -7.147 
12.000 nan -4.150 -6.893 
12.500 0.591 -3.850 -6.496 
13.000 -0.774 -3.239 -6.486 
13.500 5.004 -3.120 -5.950 
14.000 nan -2.970 -5.808 
14.500 7.059 -2.539 -5.433 
15.000 nan -1.681 -5.066 
