# t[days] ztfg ztfr ztfi 
0.500 -15.481 -16.544 -16.702 
1.000 -13.877 -15.431 -16.038 
1.500 -13.194 -14.669 -15.338 
2.000 -12.551 -14.064 -14.739 
2.500 -11.867 -13.478 -14.223 
3.000 -11.099 -12.901 -13.714 
3.500 -10.405 -12.318 -13.224 
4.000 -9.653 -11.752 -12.762 
4.500 -8.953 -11.178 -12.327 
5.000 -8.293 -10.662 -11.895 
5.500 -7.552 -10.175 -11.496 
6.000 -7.074 -9.683 -11.103 
6.500 -6.400 -9.231 -10.757 
7.000 -5.845 -8.854 -10.385 
7.500 -5.173 -8.384 -10.048 
8.000 -4.922 -7.999 -9.695 
8.500 -4.273 -7.616 -9.386 
9.000 -3.950 -7.252 -9.091 
9.500 -3.375 -6.851 -8.772 
10.000 -3.146 -6.454 -8.395 
10.500 -1.775 -6.104 -8.197 
11.000 -1.798 -5.671 -7.818 
11.500 -2.276 -5.559 -7.560 
12.000 -1.174 -5.096 -7.322 
12.500 -0.419 -4.787 -7.089 
13.000 0.390 -4.567 -6.783 
13.500 -0.520 -4.247 -6.522 
14.000 2.187 -3.798 -6.199 
14.500 0.948 -3.703 -5.876 
15.000 5.587 -3.336 -5.686 
