# t[days] ztfg ztfr ztfi 
0.500 -12.808 -13.460 -13.897 
1.000 -12.991 -13.671 -14.087 
1.500 -13.034 -13.680 -14.047 
2.000 -12.902 -13.564 -13.911 
2.500 -12.714 -13.391 -13.732 
3.000 -12.483 -13.206 -13.549 
3.500 -12.263 -13.020 -13.353 
4.000 -12.062 -12.832 -13.176 
4.500 -11.862 -12.656 -13.018 
5.000 -11.682 -12.498 -12.860 
5.500 -11.488 -12.330 -12.723 
6.000 -11.312 -12.188 -12.588 
6.500 -11.157 -12.059 -12.463 
7.000 -11.005 -11.925 -12.350 
7.500 -10.855 -11.805 -12.246 
8.000 -10.717 -11.696 -12.144 
8.500 -10.583 -11.593 -12.055 
9.000 -10.462 -11.485 -11.961 
9.500 -10.323 -11.378 -11.873 
10.000 -10.216 -11.289 -11.790 
10.500 -10.089 -11.186 -11.712 
11.000 -9.972 -11.102 -11.638 
11.500 -9.858 -11.014 -11.569 
12.000 -9.756 -10.936 -11.493 
12.500 -9.641 -10.847 -11.423 
13.000 -9.537 -10.765 -11.364 
13.500 -9.431 -10.682 -11.282 
14.000 -9.320 -10.590 -11.216 
14.500 -9.203 -10.504 -11.121 
15.000 -9.062 -10.369 -11.008 
