# t[days] ztfg ztfr ztfi 
0.500 -14.072 -14.013 -13.697 
1.000 -14.288 -14.813 -14.837 
1.500 -14.194 -14.911 -15.116 
2.000 -14.030 -14.873 -15.152 
2.500 -13.819 -14.753 -15.121 
3.000 -13.615 -14.641 -15.059 
3.500 -13.404 -14.508 -14.984 
4.000 -13.207 -14.361 -14.887 
4.500 -13.001 -14.216 -14.781 
5.000 -12.805 -14.073 -14.672 
5.500 -12.620 -13.938 -14.566 
6.000 -12.424 -13.783 -14.445 
6.500 -12.246 -13.649 -14.335 
7.000 -12.066 -13.506 -14.219 
7.500 -11.902 -13.379 -14.107 
8.000 -11.725 -13.239 -13.994 
8.500 -11.576 -13.108 -13.888 
9.000 -11.428 -12.995 -13.778 
9.500 -11.264 -12.861 -13.675 
10.000 -11.102 -12.745 -13.570 
10.500 -10.963 -12.623 -13.479 
11.000 -10.817 -12.506 -13.385 
11.500 -10.683 -12.393 -13.296 
12.000 -10.554 -12.285 -13.208 
12.500 -10.391 -12.181 -13.121 
13.000 -10.268 -12.075 -13.037 
13.500 -10.138 -11.964 -12.953 
14.000 -9.974 -11.852 -12.862 
14.500 -9.815 -11.711 -12.757 
15.000 -9.588 -11.513 -12.561 
