# t[days] ztfg ztfr ztfi 
0.500 -13.381 -14.235 -14.886 
1.000 -12.911 -13.961 -14.677 
1.500 -12.568 -13.758 -14.491 
2.000 -12.156 -13.471 -14.254 
2.500 -11.730 -13.170 -14.004 
3.000 -11.305 -12.870 -13.736 
3.500 -10.928 -12.576 -13.482 
4.000 -10.559 -12.293 -13.240 
4.500 -10.212 -12.003 -13.003 
5.000 -9.855 -11.751 -12.768 
5.500 -9.553 -11.487 -12.553 
6.000 -9.212 -11.242 -12.336 
6.500 -8.916 -11.004 -12.147 
7.000 -8.612 -10.773 -11.949 
7.500 -8.305 -10.541 -11.759 
8.000 -8.046 -10.333 -11.576 
8.500 -7.769 -10.130 -11.401 
9.000 -7.486 -9.906 -11.225 
9.500 -7.241 -9.711 -11.065 
10.000 -6.973 -9.519 -10.906 
10.500 -6.664 -9.313 -10.733 
11.000 -6.505 -9.102 -10.575 
11.500 -6.233 -8.934 -10.432 
12.000 -6.004 -8.772 -10.277 
12.500 -5.704 -8.601 -10.127 
13.000 -5.508 -8.416 -9.997 
13.500 -5.219 -8.226 -9.844 
14.000 -5.040 -8.074 -9.690 
14.500 -4.866 -7.871 -9.524 
15.000 -4.584 -7.661 -9.350 
